Longitude (x);Latitude (y);Station Name;Climate ID;Date/Time (UTC);Year;Month;Day;Time (UTC);Temp (C);Temp Flag;Dew Point Temp (C);Dew Point Temp Flag;Rel Hum (%);Rel Hum Flag;Precip. Amount (mm);Precip. Amount Flag;Wind Dir (10s deg);Wind Dir Flag;Wind Spd (km/h);Wind Spd Flag;Visibility (km);Visibility Flag;Stn Press (kPa);Stn Press Flag;Hmdx;Hmdx Flag;Wind Chill;Wind Chill Flag;Weather
-61.68;56.55;NAIN;8502799;2017-04-21 22:00;2017;4;21;22:00;-5.2;;-7.4;;84;;0.0;;13;;20;;;;103.19;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 23:00;2017;4;21;23:00;-5.6;;-7.8;;84;;0.0;;14;;20;;;;103.18;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 00:00;2017;4;22;00:00;-5.7;;-7.7;;85;;0.0;;15;;17;;;;103.22;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 01:00;2017;4;22;01:00;-5.7;;-7.8;;85;;0.0;;14;;13;;;;103.18;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 02:00;2017;4;22;02:00;-5.8;;-7.8;;86;;0.0;;14;;12;;;;103.14;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 03:00;2017;4;22;03:00;-5.5;;-7.5;;86;;0.0;;14;;11;;;;103.10;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 04:00;2017;4;22;04:00;-5.2;;-7.6;;83;;0.0;;14;;12;;;;103.03;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 05:00;2017;4;22;05:00;-5.7;;-7.8;;85;;0.0;;12;;14;;;;102.97;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 06:00;2017;4;22;06:00;-6.4;;-8.7;;84;;0.0;;36;;3;;;;102.94;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 07:00;2017;4;22;07:00;-6.4;;-8.2;;87;;0.0;;20;;2;;;;102.90;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 08:00;2017;4;22;08:00;-6.4;;-7.9;;89;;0.0;;34;;8;;;;102.87;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 09:00;2017;4;22;09:00;-6.9;;-8.7;;88;;0.0;;35;;4;;;;102.86;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 10:00;2017;4;22;10:00;-7.0;;-8.6;;88;;0.0;;21;;3;;;;102.87;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 11:00;2017;4;22;11:00;-5.5;;-8.4;;80;;0.0;;0;;1;;;;102.84;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 12:00;2017;4;22;12:00;-6.3;;-8.9;;82;;0.0;;8;;2;;;;102.79;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 13:00;2017;4;22;13:00;-3.2;;-7.4;;73;;0.0;;33;;3;;;;102.75;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 14:00;2017;4;22;14:00;-2.1;;-6.9;;70;;0.0;;32;;4;;;;102.69;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 15:00;2017;4;22;15:00;-2.3;;-6.2;;74;;0.0;;33;;4;;;;102.64;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 16:00;2017;4;22;16:00;-0.8;;-4.9;;74;;0.0;;33;;3;;;;102.53;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 17:00;2017;4;22;17:00;0.9;;-3.5;;72;;0.0;;12;;20;;;;102.44;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 18:00;2017;4;22;18:00;0.7;;-3.6;;73;;0.0;;14;;19;;;;102.35;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 19:00;2017;4;22;19:00;0.6;;-3.3;;75;;0.0;;14;;19;;;;102.29;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 20:00;2017;4;22;20:00;0.3;;-3.2;;78;;0.0;;14;;23;;;;102.26;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 21:00;2017;4;22;21:00;-0.4;;-3.1;;82;;0.0;;14;;29;;;;102.24;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 22:00;2017;4;22;22:00;-0.5;;-3.3;;82;;0.0;;14;;31;;;;102.20;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-04-22 23:00;2017;4;22;23:00;-0.8;;-3.3;;83;;0.0;;15;;33;;;;102.16;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 00:00;2017;4;23;00:00;-1.2;;-3.3;;86;;0.0;;14;;32;;;;102.16;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 01:00;2017;4;23;01:00;-1.6;;-3.6;;87;;0.0;;14;;28;;;;102.09;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 02:00;2017;4;23;02:00;-1.6;;-3.8;;85;;0.0;;15;;27;;;;102.02;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 03:00;2017;4;23;03:00;-1.3;;-3.8;;84;;0.0;;2;;13;;;;101.96;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 04:00;2017;4;23;04:00;-2.3;;-4.2;;86;;0.0;;11;;16;;;;101.88;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 05:00;2017;4;23;05:00;-2.9;;-4.7;;87;;0.0;;6;;8;;;;101.82;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 06:00;2017;4;23;06:00;-3.2;;-4.8;;89;;0.0;;35;;3;;;;101.73;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 07:00;2017;4;23;07:00;-3.6;;-5.0;;90;;0.0;;32;;4;;;;101.68;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 08:00;2017;4;23;08:00;-4.7;;-5.9;;92;;0.0;;3;;3;;;;101.62;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 09:00;2017;4;23;09:00;-4.9;;-5.9;;92;;0.0;;30;;5;;;;101.58;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 10:00;2017;4;23;10:00;-3.5;;-4.8;;90;;0.0;;32;;6;;;;101.54;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 11:00;2017;4;23;11:00;-2.8;;-4.8;;86;;0.0;;36;;1;;;;101.49;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 12:00;2017;4;23;12:00;-2.0;;-4.4;;84;;0.0;;35;;2;;;;101.42;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 13:00;2017;4;23;13:00;-1.6;;-4.1;;83;;0.0;;1;;3;;;;101.32;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 14:00;2017;4;23;14:00;-0.9;;-3.2;;84;;0.0;;8;;10;;;;101.22;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 15:00;2017;4;23;15:00;-0.1;;-3.4;;79;;0.0;;7;;9;;;;101.11;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 16:00;2017;4;23;16:00;0.4;;-3.5;;75;;0.0;;6;;5;;;;100.97;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 17:00;2017;4;23;17:00;0.8;;-3.8;;71;;0.0;;7;;5;;;;100.87;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 18:00;2017;4;23;18:00;1.0;;-4.0;;69;;0.0;;10;;8;;;;100.79;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 19:00;2017;4;23;19:00;0.9;;-3.9;;70;;0.0;;8;;7;;;;100.68;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 20:00;2017;4;23;20:00;0.4;;-3.3;;76;;0.0;;8;;9;;;;100.58;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 21:00;2017;4;23;21:00;0.3;;-2.9;;79;;0.0;;10;;7;;;;100.46;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 22:00;2017;4;23;22:00;-0.1;;-3.4;;78;;0.0;;9;;5;;;;100.37;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-04-23 23:00;2017;4;23;23:00;-1.5;;-4.8;;78;;0.0;;19;;3;;;;100.31;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 00:00;2017;4;24;00:00;-1.6;;-4.8;;79;;0.0;;24;;3;;;;100.24;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 01:00;2017;4;24;01:00;-3.0;;-5.2;;85;;0.0;;20;;11;;;;100.18;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 02:00;2017;4;24;02:00;-2.0;;-4.8;;81;;0.0;;22;;10;;;;100.11;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 03:00;2017;4;24;03:00;-3.5;;-5.6;;85;;0.0;;19;;7;;;;100.04;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 04:00;2017;4;24;04:00;-2.0;;-4.4;;84;;0.0;;17;;6;;;;99.99;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 05:00;2017;4;24;05:00;-2.7;;-5.1;;84;;0.0;;7;;8;;;;99.91;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 06:00;2017;4;24;06:00;-3.7;;-5.4;;88;;0.0;;36;;4;;;;99.82;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 07:00;2017;4;24;07:00;-3.7;;-5.6;;87;;0.0;;32;;4;;;;99.75;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 08:00;2017;4;24;08:00;-3.5;;-5.1;;89;;0.0;;5;;2;;;;99.72;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 09:00;2017;4;24;09:00;-3.7;;-5.0;;91;;0.0;;35;;6;;;;99.67;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 10:00;2017;4;24;10:00;-3.7;;-4.8;;92;;0.2;;1;;1;;;;99.63;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 11:00;2017;4;24;11:00;-2.7;;-4.1;;90;;0.7;;24;;9;;;;99.66;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 12:00;2017;4;24;12:00;-4.9;;-7.8;;80;;0.3;;29;;46;;;;99.73;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 13:00;2017;4;24;13:00;-6.4;;-10.0;;75;;0.0;;29;;44;;;;99.79;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 14:00;2017;4;24;14:00;-6.9;;-11.0;;72;;0.0;;28;;47;;;;99.81;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 15:00;2017;4;24;15:00;-7.4;;-11.6;;72;;0.0;;28;;47;;;;99.83;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 16:00;2017;4;24;16:00;-7.6;;-11.2;;75;;0.0;;29;;45;;;;99.85;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 17:00;2017;4;24;17:00;-7.1;;-11.5;;71;;0.2;;29;;54;;;;99.89;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 18:00;2017;4;24;18:00;-6.8;;-11.2;;71;;0.0;;29;;49;;;;99.96;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 19:00;2017;4;24;19:00;-7.3;;-11.8;;70;;0.0;;29;;52;;;;100.01;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 20:00;2017;4;24;20:00;-7.6;;-12.0;;71;;0.0;;29;;57;;;;100.07;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 21:00;2017;4;24;21:00;-8.2;;-11.2;;79;;0.3;;28;;43;;;;100.09;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 22:00;2017;4;24;22:00;-8.5;;-12.1;;75;;0.0;;28;;44;;;;100.12;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-24 23:00;2017;4;24;23:00;-8.9;;-11.2;;83;;0.2;;29;;47;;;;100.13;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 00:00;2017;4;25;00:00;-8.7;;-12.4;;75;;0.0;;29;;55;;;;100.16;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 01:00;2017;4;25;01:00;-8.6;;-13.2;;69;;0.0;;29;;62;;;;100.19;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 02:00;2017;4;25;02:00;-8.8;;-13.9;;67;;0.0;;29;;58;;;;100.20;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 03:00;2017;4;25;03:00;-9.2;;-14.0;;68;;0.0;;29;;55;;;;100.22;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 04:00;2017;4;25;04:00;-9.5;;-14.2;;69;;0.0;;28;;50;;;;100.23;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 05:00;2017;4;25;05:00;-9.8;;-15.0;;66;;0.0;;28;;49;;;;100.26;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 06:00;2017;4;25;06:00;-10.0;;-15.4;;64;;0.0;;29;;51;;;;100.27;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 07:00;2017;4;25;07:00;-9.6;;-14.4;;68;;0.0;;29;;53;;;;100.28;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 08:00;2017;4;25;08:00;-9.2;;-14.2;;67;;0.0;;29;;52;;;;100.39;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 09:00;2017;4;25;09:00;-8.4;;-13.4;;67;;0.0;;30;;48;;;;100.47;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 10:00;2017;4;25;10:00;-7.0;;-11.9;;68;;0.0;;30;;57;;;;100.62;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 11:00;2017;4;25;11:00;-6.1;;-11.6;;65;;0.0;;29;;41;;;;100.76;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 12:00;2017;4;25;12:00;-6.9;;-12.7;;63;;0.0;;29;;59;;;;100.90;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 13:00;2017;4;25;13:00;-7.0;;-12.8;;63;;0.0;;29;;59;;;;101.09;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 14:00;2017;4;25;14:00;-6.5;;-12.9;;60;;0.0;;28;;40;;;;101.26;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 15:00;2017;4;25;15:00;-6.3;;-12.8;;60;;0.0;;30;;56;;;;101.31;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 16:00;2017;4;25;16:00;-5.8;;-12.4;;60;;0.0;;29;;29;;;;101.45;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 17:00;2017;4;25;17:00;-5.2;;-12.0;;59;;0.0;;28;;44;;;;101.49;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 18:00;2017;4;25;18:00;-5.3;;-11.7;;60;;0.0;;29;;52;;;;101.53;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 19:00;2017;4;25;19:00;-5.7;;-12.1;;61;;0.0;;28;;62;;;;101.55;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 20:00;2017;4;25;20:00;-5.6;;-12.2;;60;;0.0;;28;;52;;;;101.72;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 21:00;2017;4;25;21:00;-6.1;;-12.9;;58;;0.0;;28;;68;;;;101.77;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 22:00;2017;4;25;22:00;-7.3;;-14.0;;59;;0.0;;28;;61;;;;101.83;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-25 23:00;2017;4;25;23:00;-7.6;;-14.5;;58;;0.0;;28;;45;;;;101.97;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 00:00;2017;4;26;00:00;-8.1;;-15.0;;57;;0.0;;28;;41;;;;102.02;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 01:00;2017;4;26;01:00;-8.7;;-15.7;;57;;0.0;;26;;37;;;;102.01;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 02:00;2017;4;26;02:00;-9.0;;-16.7;;54;;0.0;;28;;39;;;;101.92;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 03:00;2017;4;26;03:00;-9.4;;-17.1;;53;;0.0;;27;;56;;;;101.85;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 04:00;2017;4;26;04:00;-9.5;;-17.3;;53;;0.0;;27;;57;;;;101.85;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 05:00;2017;4;26;05:00;-10.0;;-17.9;;52;;0.0;;31;;32;;;;102.00;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 06:00;2017;4;26;06:00;-10.2;;-18.7;;50;;0.0;;29;;61;;;;101.91;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 07:00;2017;4;26;07:00;-10.8;;-18.3;;54;;0.0;;29;;24;;;;101.98;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 08:00;2017;4;26;08:00;-11.3;;-18.5;;55;;0.0;;29;;30;;;;101.92;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 09:00;2017;4;26;09:00;-11.3;;-18.4;;55;;0.0;;25;;4;;;;101.91;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 10:00;2017;4;26;10:00;-11.5;;-18.0;;58;;0.0;;22;;7;;;;101.88;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 11:00;2017;4;26;11:00;-11.0;;-17.6;;58;;0.0;;24;;8;;;;101.86;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 12:00;2017;4;26;12:00;-10.0;;-17.4;;54;;0.0;;29;;16;;;;101.82;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 13:00;2017;4;26;13:00;-10.2;;-17.7;;54;;0.0;;31;;22;;;;101.79;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 14:00;2017;4;26;14:00;-8.7;;-17.6;;49;;0.0;;31;;34;;;;101.76;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 15:00;2017;4;26;15:00;-7.3;;-17.4;;45;;0.0;;31;;32;;;;101.73;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 16:00;2017;4;26;16:00;-7.9;;-16.9;;48;;0.0;;29;;36;;;;101.70;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 17:00;2017;4;26;17:00;-7.3;;-16.4;;48;;0.0;;28;;30;;;;101.74;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 18:00;2017;4;26;18:00;-7.5;;-17.2;;46;;0.0;;28;;33;;;;101.75;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 19:00;2017;4;26;19:00;-8.0;;-16.6;;50;;0.0;;29;;48;;;;101.75;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 20:00;2017;4;26;20:00;-8.1;;-17.8;;46;;0.0;;31;;41;;;;101.88;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 21:00;2017;4;26;21:00;-8.9;;-17.6;;50;;0.0;;29;;54;;;;101.85;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 22:00;2017;4;26;22:00;-9.7;;-18.4;;49;;0.0;;29;;53;;;;102.00;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-04-26 23:00;2017;4;26;23:00;-10.3;;-18.3;;52;;0.0;;29;;53;;;;102.12;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 00:00;2017;4;27;00:00;-10.8;;-18.8;;52;;0.0;;31;;41;;;;102.18;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 01:00;2017;4;27;01:00;-11.1;;-19.0;;52;;0.0;;29;;38;;;;102.25;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 02:00;2017;4;27;02:00;-11.0;;-18.5;;54;;0.0;;30;;36;;;;102.28;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 03:00;2017;4;27;03:00;-11.2;;-18.1;;57;;0.0;;30;;57;;;;102.30;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 04:00;2017;4;27;04:00;-11.6;;-18.6;;56;;0.0;;30;;53;;;;102.33;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 05:00;2017;4;27;05:00;-11.5;;-19.1;;53;;0.0;;31;;72;;;;102.30;;;;-26;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 06:00;2017;4;27;06:00;-11.8;;-19.2;;55;;0.0;;30;;58;;;;102.44;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 07:00;2017;4;27;07:00;-12.0;;-19.3;;55;;0.0;;30;;57;;;;102.50;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 08:00;2017;4;27;08:00;-12.5;;-19.6;;55;;0.0;;28;;39;;;;102.55;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 09:00;2017;4;27;09:00;-12.3;;-19.7;;54;;0.0;;29;;38;;;;102.64;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 10:00;2017;4;27;10:00;-11.9;;-19.5;;53;;0.0;;27;;21;;;;102.68;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 11:00;2017;4;27;11:00;-10.6;;-19.4;;48;;0.0;;30;;22;;;;102.70;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 12:00;2017;4;27;12:00;-9.0;;-19.0;;44;;0.0;;30;;21;;;;102.75;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 13:00;2017;4;27;13:00;-7.4;;-17.8;;43;;0.0;;29;;17;;;;102.74;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 14:00;2017;4;27;14:00;-6.9;;-16.3;;47;;0.0;;27;;19;;;;102.76;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 15:00;2017;4;27;15:00;-5.4;;-15.9;;43;;0.0;;28;;26;;;;102.77;;;;-13;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 16:00;2017;4;27;16:00;-4.5;;-17.3;;36;;0.0;;30;;19;;;;102.74;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 17:00;2017;4;27;17:00;-4.1;;-14.6;;44;;0.0;;29;;22;;;;102.69;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 18:00;2017;4;27;18:00;-3.5;;-14.7;;41;;0.0;;29;;25;;;;102.71;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 19:00;2017;4;27;19:00;-2.7;;-16.1;;35;;0.0;;30;;24;;;;102.71;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 20:00;2017;4;27;20:00;-2.9;;-15.5;;37;;0.0;;30;;23;;;;102.69;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 21:00;2017;4;27;21:00;-2.9;;-13.6;;43;;0.0;;27;;14;;;;102.65;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 22:00;2017;4;27;22:00;-3.6;;-13.9;;45;;0.0;;25;;11;;;;102.66;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-04-27 23:00;2017;4;27;23:00;-4.8;;-14.0;;49;;0.0;;23;;17;;;;102.68;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 00:00;2017;4;28;00:00;-6.3;;-13.7;;56;;0.0;;21;;5;;;;102.66;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 01:00;2017;4;28;01:00;-6.8;;-14.3;;55;;0.0;;31;;5;;;;102.64;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 02:00;2017;4;28;02:00;-8.3;;-14.2;;62;;0.0;;20;;6;;;;102.61;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 03:00;2017;4;28;03:00;-9.2;;-14.3;;67;;0.0;;17;;5;;;;102.59;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 04:00;2017;4;28;04:00;-9.9;;-14.3;;71;;0.0;;15;;4;;;;102.57;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 05:00;2017;4;28;05:00;-9.0;;-14.8;;63;;0.0;;34;;4;;;;102.51;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 06:00;2017;4;28;06:00;-10.5;;-14.5;;72;;0.0;;32;;4;;;;102.49;;;;-13;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 07:00;2017;4;28;07:00;-9.4;;-15.4;;62;;0.0;;25;;7;;;;102.46;;;;-13;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 08:00;2017;4;28;08:00;-9.1;;-13.8;;69;;0.0;;32;;3;;;;102.42;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 09:00;2017;4;28;09:00;-8.0;;-15.7;;54;;0.0;;33;;4;;;;102.41;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 10:00;2017;4;28;10:00;-7.2;;-15.7;;50;;0.0;;33;;3;;;;102.34;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 11:00;2017;4;28;11:00;-6.2;;-15.2;;49;;0.0;;29;;6;;;;102.33;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 12:00;2017;4;28;12:00;-5.2;;-14.7;;47;;0.0;;18;;3;;;;102.28;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 13:00;2017;4;28;13:00;-3.8;;-14.1;;45;;0.0;;24;;7;;;;102.15;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 14:00;2017;4;28;14:00;-3.7;;-12.3;;51;;0.0;;34;;2;;;;102.13;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 15:00;2017;4;28;15:00;-2.9;;-10.9;;54;;0.0;;8;;5;;;;102.03;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 16:00;2017;4;28;16:00;-4.1;;-10.0;;63;;0.0;;4;;4;;;;101.92;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 17:00;2017;4;28;17:00;-3.3;;-8.5;;67;;0.0;;8;;7;;;;101.77;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 18:00;2017;4;28;18:00;-3.2;;-7.9;;70;;0.0;;6;;13;;;;101.71;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 19:00;2017;4;28;19:00;-2.8;;-5.7;;81;;0.0;;9;;17;;;;101.59;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 20:00;2017;4;28;20:00;-1.9;;-4.1;;85;;0.0;;13;;22;;;;101.44;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 21:00;2017;4;28;21:00;-2.7;;-5.0;;84;;0.0;;13;;29;;;;101.34;;;;-10;;NA
